"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-04-11,2020-05-28T17:15:00.000+02:00,,3285,12,2685,6,596,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81835,0.18165,0.495,0.505,,,,,,,46.0,,29521,335,23873,149,5292,51,,,,,,,,,,,,,,,,,,,,,,,,,0.81855,0.18145,,,,,,,,,,,0.0358,,29520,335,23873,149,5292,51,0.81855,0.18145,,,,,58,3,1,0,,,,,,,,85.0,,,202,-12,172,-14,30,2,10,0,0,0,10,0,,,,465,21,35,1483,-171,,,1744,180,,,0.59,0.36,0.73,,,,1.036,0.985,1.086,,,,"local","1,2,5,6,3,4"
2020-04-12,2020-05-28T17:15:00.000+02:00,,3304,19,2694,9,598,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81835,0.18165,0.495,0.505,,,,,,,46.0,,29737,216,24000,127,5315,23,,,,,,,,,,,,,,,,,,,,,,,,,0.818694,0.181306,,,,,,,,,,,0.088,,29736,216,24000,127,5315,23,0.818694,0.181306,,,,,62,4,1,0,,,,,,,,85.0,,,214,12,183,11,31,1,10,0,0,0,9,-1,,,,467,2,7,1379,-104,,,1863,119,,,0.59,0.35,0.73,,,,1.013,0.963,1.063,,,,"local","1,2,5,6,3,4"
2020-04-13,2020-05-28T17:15:00.000+02:00,,3307,3,2707,13,600,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81857,0.18143,0.495,0.505,,,,,,,46.0,,29795,58,24177,177,5346,31,,,,,,,,,,,,,,,,,,,,,,,,,0.818921,0.181079,,,,,,,,,,,0.0517,,29794,58,24177,177,5346,31,0.818921,0.181079,,,,,65,3,1,0,,,,,,,,85.0,,,194,-20,161,-22,33,2,9,-1,0,0,9,0,,,,486,19,17,1342,-37,,,1900,37,,,0.57,0.34,0.73,,,,1.015,0.965,1.065,,,,"local","2,5,6,3,4"
2020-04-14,2020-05-28T17:15:00.000+02:00,,3383,76,2760,53,613,13,,,,,,,,,,,,,,,,,,,,,,,,,0.81826,0.18174,0.495,0.505,,,,,,,46.0,,31237,1442,25060,883,5663,317,,,,,,,,,,,,,,,,,,,,,,,,,0.815676,0.184324,,,,,,,,,,,0.0527,,31237,1443,25060,883,5663,317,0.815676,0.184324,,,,,68,3,1,0,,,,,,,,84.0,,,197,3,163,2,34,1,9,0,0,0,9,0,,,,526,40,21,1252,-90,,,2063,163,,,0.68,0.47,0.87,,,,1.016,0.966,1.065,,,,"local","1,2,5,6,3,4"
2020-04-15,2020-05-28T17:15:00.000+02:00,,3433,50,2830,70,614,1,,,,,,,,,,,,,,,,,,,,,,,,,0.82172,0.17828,0.494,0.506,,,,,,,46.0,,32080,843,25797,737,5863,200,,,,,,,,,,,,,,,,,,,,,,,,,0.814814,0.185186,,,,,,,,,,,0.0593,,32080,843,,,,,,,,,,,68,0,1,0,0.65,,0.43,0.57,,,83.0,85.0,53.0,96.0,179,-18,144,-19,35,1,9,0,0,0,9,0,,,,552,26,38,1188,-64,,,2177,114,,,0.74,0.5,0.91,,,,1.038,0.989,1.087,,,,"local","1,2,5,6"
2020-04-16,2020-05-28T17:15:00.000+02:00,,3477,44,2858,28,622,8,,,,,,,,,,,,,,,,,,,,,,,,,0.82126,0.17874,0.495,0.505,,,,,,,46.0,,32967,887,26395,598,5999,136,,,,,,,,,,,,,,,,,,,,,,,,,0.814811,0.185189,,,,,,,,,,,0.0496,,32967,887,26395,,5999,,0.814811,0.185189,,,,,71,3,1,0,0.671,,0.443,0.557,,,,84.5,,,189,10,157,13,32,-3,9,0,0,0,9,0,,,,579,27,21,1045,-143,,,2361,184,,,0.77,0.51,0.92,,,,1.045,0.996,1.093,,,,"local","1,2,5,6,3"
2020-04-17,2020-05-28T17:15:00.000+02:00,,3532,55,2907,49,630,8,,,,,,,,,,,,,,,,,,,,,,,,,0.82188,0.17812,0.493,0.507,,,,,,,46.0,,33923,956,27102,707,6150,151,,,,,,,,,,,,,,,,,,,,,,,,,0.815049,0.184951,,,,,,,,,,,0.0578,,33919,952,27102,707,6150,151,0.815049,0.184951,,,,,71,0,1,0,0.671,,0.443,0.557,,,,84.5,,,171,-18,141,-16,30,-2,9,0,0,0,9,0,,,,601,22,22,980,-65,,,2481,120,,,0.86,0.64,1.05,,,,1.025,0.978,1.073,,,,"local","1,2,5,6,3,4"
2020-04-18,2020-05-28T17:15:00.000+02:00,,3551,19,2917,10,633,3,,,,,,,,,,,,,,,,,,,,,,,,,0.82169,0.17831,0.493,0.507,,,,,,,46.0,,34438,515,27429,327,6237,87,,,,,,,,,,,,,,,,,,,,,,,,,0.814739,0.185261,,,,,,,,,,,0.0369,,34434,515,27429,327,6237,87,0.814739,0.185261,,,,,74,3,1,0,0.6,,0.467,0.533,,,,85.0,,,183,12,152,11,31,1,9,0,0,0,9,0,,,,627,26,24,879,-101,,,2598,117,,,0.84,0.57,0.98,,,,1.032,0.984,1.079,,,,"local","1,2,5,6,3,4"
2020-04-19,2020-05-28T17:15:00.000+02:00,,3559,8,2921,4,637,4,,,,,,,,,,,,,,,,,,,,,,,,,0.82097,0.17903,0.493,0.507,,,,,,,46.0,,34574,136,27532,103,6266,29,,,,,,,,,,,,,,,,,,,,,,,,,0.814604,0.185396,,,,,,,,,,,0.0588,,34570,136,27532,103,6266,29,0.814604,0.185396,,,,,75,1,1,0,0.68,,0.453,0.547,,,,85.0,,,178,-5,148,-4,30,-1,8,-1,0,0,9,0,,,,637,10,26,814,-65,,,2670,72,,,0.79,0.53,0.94,,,,1.015,0.967,1.062,,,,"local","1,5,6,3,4"
2020-04-20,2020-05-28T17:15:00.000+02:00,,3590,31,2951,30,667,30,,,,,,,,,,,,,,,,,,,,,,,,,0.81564,0.18436,0.491,0.509,,,,,,,46.0,,35541,967,28380,848,6582,316,,,,,,,,,,,,,,,,,,,,,,,,,0.811738,0.188262,,,,,,,,,,,0.0321,,35537,967,28380,848,6582,316,0.811738,0.188262,,,,,78,3,1,0,0.679,,0.449,0.551,,,83.0,85.0,,,180,2,149,1,31,1,7,-1,0,0,8,-1,,,,670,33,16,795,-19,,,2717,47,,,0.71,0.45,0.87,,,,1.014,0.967,1.061,,,,"local","1,2,5,6,3,4"
2020-04-21,2020-05-28T17:15:00.000+02:00,,3638,48,2973,22,681,14,,,,,,,,,,,,,,,,,,,,,,,,,0.81363,0.18637,0.489,0.511,,,,,,,46.0,,36399,858,29232,852,6855,273,,,,,,,,,,,,,,,,,,,,,,,,,0.810042,0.189958,,,,,,,,,,,0.0559,,36395,858,29232,852,6855,273,0.810042,0.189958,,,,,80,2,1,0,0.654,,0.432,0.568,,,83.0,85.0,,,178,-2,147,-2,31,0,7,0,0,0,7,-1,,,,711,41,34,760,-35,,,2798,81,,,0.71,0.41,0.84,,,,1.03,0.983,1.077,,,,"local","1,2,5,6,3,4"
2020-04-22,2020-05-28T17:15:00.000+02:00,,3656,18,2979,6,686,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81282,0.18718,0.489,0.511,,,,,,,46.0,,37530,1131,29836,604,7005,150,,,,,,,,,,,,,,,,,,,,,,,,,0.809859,0.190141,,,,,,,,,,,0.0159,,37526,1131,29836,604,7055,200,0.808761,0.191239,,,,,81,1,1,0,0.659,,0.44,0.56,,,83.0,85.0,,,171,-7,143,-4,28,-3,6,-1,0,0,7,0,,,,728,17,27,696,-64,,,2879,81,,,0.73,0.46,0.9,,,,1.013,0.966,1.059,,,,"local","1,2,5,6,3,4"
2020-04-23,2020-05-28T17:15:00.000+02:00,,3676,20,2998,19,697,11,,,,,,,,,,,,,,,,,,,,,,,,,0.81137,0.18863,0.49,0.51,,,,,,,46.0,,38246,716,30414,578,7368,363,,,,,,,,,,,,,,,,,,,,,,,,,0.804987,0.195013,,,,,,,,,,,0.0279,,38242,716,30414,578,7368,313,0.804987,0.195013,,,,,84,3,1,0,0.667,,0.453,0.547,,,83.0,85.0,,,157,-14,133,-10,24,-4,5,-1,0,0,6,-1,,,,760,32,,635,-61,,,2957,78,,,0.74,0.46,0.91,,,,1.006,0.96,1.053,,,,"local","1,2,5,6,3,4"
2020-04-24,2020-05-28T17:15:00.000+02:00,,3708,32,3007,9,704,7,,,,,,,,,,,,,,,,,,,,,,,,,0.81029,0.18971,0.49,0.51,,,,,,,46.0,,39471,1225,31067,653,7447,79,,,,,,,,,,,,,,,,,,,,,,,,,0.806642,0.193358,,,,,,,,,,,0.0261,,39467,1225,31067,653,7447,79,0.806642,0.193358,,,,,85,1,1,0,0.655,,0.442,0.558,,,84.0,85.0,,,154,-3,129,-4,25,1,5,0,0,0,5,-1,,,,780,20,,601,-34,,,3022,65,,,0.72,0.47,0.92,,,,1.009,0.962,1.055,,,,"local","1,2,5,6,3,4"
2020-04-25,2020-05-28T17:15:00.000+02:00,,3723,15,3017,10,706,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81037,0.18963,0.49,0.51,,,,,,,46.0,,40069,598,31452,385,7551,104,,,,,,,,,,,,,,,,,,,,,,,,,0.8064,0.1936,,,,,,,,,,,0.0251,,40065,598,31452,385,7551,104,0.8064,0.1936,,,,,88,3,1,0,0.667,,0.473,0.527,,,83.0,85.0,,,142,-12,119,-10,23,-2,5,0,0,0,5,0,,,,788,8,,555,-46,,,3080,58,,,0.71,0.39,0.85,,,,1.004,0.957,1.05,,,,"local","2,5,6,3,4"
2020-04-26,2020-05-28T17:15:00.000+02:00,,3729,6,3020,3,709,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80987,0.19013,0.49,0.51,,,,,,,46.0,,40170,101,31516,64,7589,38,,,,,,,,,,,,,,,,,,,,,,,,,0.805933,0.194067,,,,,,,,,,,0.0594,,40166,101,31516,64,7589,38,0.805933,0.194067,,,,,88,0,1,0,0.674,,0.438,0.562,,,83.0,84.0,,,141,-1,121,2,20,-3,5,0,0,0,5,0,,,,790,2,,545,-10,,,3096,16,,,0.7,0.44,0.91,,,,1.005,0.959,1.051,,,,"local","5,6,3,4"
2020-04-27,2020-05-28T17:15:00.000+02:00,,3741,12,3034,14,707,-2,,,,,,,,,,,,,,,,,,,,,,,,,0.81101,0.18899,0.49,0.51,,,,,,,46.0,,40867,697,31954,438,7787,198,,,,,,,,,,,,,,,,,,,,,,,,,0.804056,0.195944,,,,,,,,,,,0.0172,,40863,697,31954,438,7787,198,0.804056,0.195944,,,,,89,1,1,0,0.663,,0.438,0.562,,,83.0,84.5,,,132,-9,112,-9,20,0,5,0,0,0,5,0,,,,804,14,,536,-9,,,3116,20,,,0.73,0.42,0.9,,,,1.004,0.958,1.05,,,,"local","5,6,3,4"
2020-04-28,2020-05-28T17:15:00.000+02:00,,3774,33,3050,16,719,12,,,,,,,,,,,,,,,,,,,,,,,,,0.80923,0.19077,0.49,0.51,,,,,,,46.0,,42489,1622,32569,615,9189,1402,,,,,,,,,,,,,,,,,,,,,,,,,0.779946,0.220054,,,,,,,,,,,0.0203,,42485,1622,32569,615,9189,1402,0.779946,0.220054,,,,,89,0,1,0,0.663,,0.438,0.562,,,83.0,84.0,,,137,5,115,3,22,2,3,-2,0,0,3,-2,,,,810,6,,556,20,,,3129,13,,,0.66,0.38,0.86,,,,1.014,0.968,1.06,,,,"local","1,2,5,6,3,4"
2020-04-29,2020-05-28T17:15:00.000+02:00,,3790,16,3062,12,722,3,,,,,,,,,,,,,,,,,,,,,,,,,0.8092,0.1908,0.489,0.511,,,,,,,46.0,,44197,1708,33257,688,9386,197,,,,,,,,,,,,,,,,,,,,,,,,,0.779894,0.220106,,,,,,,,,,,0.0094,,44193,1708,33257,688,9386,197,0.779894,0.220106,,,,,90,1,1,0,0.656,,0.433,0.567,,,83.0,84.5,,,125,-12,101,-14,24,2,3,0,0,0,3,0,,,,829,19,,491,-65,,,3209,80,,,0.68,0.37,0.86,,,,1.0,0.954,1.046,,,,"local","1,2,5,6,3,4"
2020-04-30,2020-05-28T17:15:00.000+02:00,,3804,14,3080,18,722,0,,,,,,,,,,,,,,,,,,,,,,,,,0.8101,0.1899,0.489,0.511,,,,,,,46.0,,46047,1850,34368,1111,10527,1141,,,,,,,,,,,,,,,,,,,,,,,,,0.76552,0.23448,,,,,,,,,,,0.0076,,46042,1849,34368,1111,10527,1141,0.76552,0.23448,,,,,92,2,1,0,,,,,,,84.0,85.0,,,111,-14,87,-14,24,0,3,0,0,0,3,0,,,,841,12,,450,-41,,,3262,53,,,0.7,0.43,0.93,,,,0.999,0.953,1.045,,,,"local","1,2,5,6,3,4"
2020-05-01,2020-05-28T17:15:00.000+02:00,,3811,7,3095,15,717,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.81191,0.18809,0.489,0.511,,,,,,,46.0,,47482,1435,37548,3180,9912,-615,,,,,,,,,,,,,,,,,,,,,,,,,0.79115,0.20885,,,,,,,,,,,0.0049,,47477,1435,37548,3180,9912,-615,0.79115,0.20885,,,,,93,1,1,0,0.648,,0.44,0.56,,,84.0,85.0,,,123,12,98,11,25,1,3,0,0,0,3,0,,,,845,4,,406,-44,,,3312,50,,,0.73,0.45,0.96,,,,0.999,0.953,1.045,,,,"local","1,2,5,6,3,4"
2020-05-02,2020-05-28T17:15:00.000+02:00,,3823,12,3097,2,727,10,,,,,,,,,,,,,,,,,,,,,,,,,0.80988,0.19012,0.489,0.511,,,,,,,46.0,,48118,636,37693,145,10425,513,,,,,,,,,,,,,,,,,,,,,,,,,0.783345,0.216655,,,,,,,,,,,0.0189,,48113,636,37693,145,10425,513,0.783345,0.216655,,,,,96,3,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,117,-6,93,-5,24,-1,3,0,0,0,3,0,,,,850,5,,355,-51,,,3372,60,,,0.66,0.33,0.84,,,,0.997,0.951,1.043,,,,"local","1,6,3,4"
2020-05-03,2020-05-28T17:15:00.000+02:00,,3827,4,3104,7,724,-3,,,,,,,,,,,,,,,,,,,,,,,,,0.81087,0.18913,0.489,0.511,,,,,,,46.0,,48339,221,38366,673,9973,-452,,,,,,,,,,,,,,,,,,,,,,,,,0.793686,0.206314,,,,,,,,,,,0.0181,,48334,221,38366,673,9973,-452,0.793686,0.206314,,,,,96,0,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,115,-2,92,-1,23,-1,3,0,0,0,3,0,,,,851,1,,333,-22,,,3398,26,,,0.63,0.3,0.82,,,,1.001,0.955,1.047,,,,"local","1,3"
2020-05-04,2020-05-28T17:15:00.000+02:00,,3839,12,3115,11,725,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8112,0.1888,0.489,0.511,,,,,,,46.0,,49299,960,39003,637,10296,323,,,,,,,,,,,,,,,,,,,,,,,,,0.791152,0.208848,,,,,,,,,,,0.0124,,49302,968,39003,637,10296,323,0.791152,0.208848,0.49,0.51,,,98,2,1,0,0.639,0.36,0.454,0.55,,,84.0,85.0,,,112,-3,90,-2,22,-1,3,0,0,0,3,0,,,,856,5,,336,3,,,3405,7,,,0.62,0.25,0.78,,,,1.0,0.954,1.046,,,,"local","1,3,4"
2020-05-05,2020-05-28T17:15:00.000+02:00,,3850,11,3123,8,728,3,,,,,,,,,,,,,,,,,,,,,,,,,0.81096,0.18904,0.489,0.511,,,,,,,46.0,,50533,1234,39968,965,10565,269,,,,,,,,,,,,,,,,,,,,,,,,,0.790929,0.209071,,,,,,,,,,,0.0089,,50538,1236,39968,965,10565,269,0.790929,0.209071,0.49,0.51,,,98,0,1,0,0.64,0.36,0.45,0.55,,,83.0,85.0,,,118,6,98,8,20,-2,3,0,0,0,3,0,,,,860,4,,306,-30,,,3446,41,,,0.64,0.3,0.84,,,,0.998,0.952,1.045,,,,"local","1,3,4"
2020-05-06,2020-05-28T17:15:00.000+02:00,,3859,9,3130,7,729,1,,,,,,,,,,,,,,,,,,,,,,,,,0.81109,0.18891,0.4889,0.5111,,,,,,,46.0,,51883,1350,40998,1030,10885,320,,,,,,,,,,,,,,,,,,,,,,,,,0.790201,0.209799,,,,,,,,,,,0.0067,,51879,1341,40998,1030,10885,320,0.790201,0.209799,0.49,0.51,,,100,2,1,0,0.64,0.36,0.44,0.56,,,83.0,85.0,,,111,-7,90,-8,21,1,3,0,0,0,3,0,,,,868,8,,261,-45,,,3498,52,,,0.68,0.34,0.89,,,,0.999,0.953,1.045,,,,"local","2,3,4"
2020-05-07,2020-05-28T17:15:00.000+02:00,,3870,11,3133,3,738,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80935,0.19065,0.4883,0.5117,,,,,,,46.0,,53257,1374,41281,283,11976,1091,,,,,,,,,,,,,,,,,,,,,,,,,0.775128,0.224872,,,,,,,,,,,0.0077,,53315,1436,41281,283,11976,1091,0.775128,0.224872,0.49,0.51,,,100,0,1,0,0.64,0.36,0.44,0.56,,,83.0,84.5,,,96,-15,80,-10,16,-5,3,0,0,0,3,0,,,,873,5,,250,-11,,,3520,22,,,0.7,0.37,0.93,,,,0.995,0.949,1.041,,,,"local","1,2,3,4"
2020-05-08,2020-05-28T17:15:00.000+02:00,,3876,6,3139,6,738,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80965,0.19035,0.4883,0.5117,,,,,,,46.0,,54463,1206,42925,1644,11538,-438,,,,,,,,,,,,,,,,,,,,,,,,,0.78815,0.21185,,,,,,,,,,,0.0048,,54554,1239,42925,1644,11538,-438,0.78815,0.21185,0.49,0.51,,,101,1,1,0,0.64,0.36,0.44,0.56,,,83.0,84.0,,,103,7,88,8,15,-1,3,0,0,0,3,0,,,,874,1,,229,-21,,,3546,26,,,0.66,0.35,0.91,,,,0.997,0.95,1.043,,,,"local","1,3,4"
2020-05-09,2020-05-28T17:15:00.000+02:00,,3885,9,3139,0,747,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80777,0.19223,0.4883,0.5117,,,,,,,46.0,,55250,787,42990,65,12260,722,,,,,,,,,,,,,,,,,,,,,,,,,0.7781,0.2219,,,,,,,,,,,0.013,,55247,693,42990,65,12260,722,0.7781,0.2219,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,93,-10,79,-9,14,-1,3,0,0,0,3,0,,,,879,5,,203,-26,,,3581,35,,,0.7,0.38,0.95,,,,0.994,0.948,1.041,,,,"local","1,3,4"
2020-05-10,2020-05-28T17:15:00.000+02:00,,3887,2,3148,9,740,-7,,,,,,,,,,,,,,,,,,,,,,,,,0.80967,0.19033,0.489,0.511,,,,,,,46.0,,55415,165,43762,772,11653,-607,,,,,,,,,,,,,,,,,,,,,,,,,0.789714,0.210286,,,,,,,,,,,0.0121,,55412,165,43762,772,11653,-607,0.789714,0.210286,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,87,-6,69,-10,18,4,3,0,0,0,3,0,,,,883,4,,187,-16,,,3599,18,,,0.7,0.38,0.96,,,,0.998,0.951,1.044,,,,"local","1,3"
2020-05-11,2020-05-28T17:15:00.000+02:00,,3894,7,3153,5,741,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80971,0.19029,0.4889,0.5111,,,,,,,46.0,,56394,979,44419,657,11975,322,,,,,,,,,,,,,,,,,,,,,,,,,0.787655,0.212345,,,,,,,,,,,0.0072,,56391,979,44419,657,11975,322,0.787655,0.212345,0.49,0.51,,,102,1,1,0,0.65,0.35,0.43,0.57,,,83.0,84.5,,,88,1,66,-3,22,4,1,-2,0,0,1,-2,,,,886,3,,185,-2,,,3607,8,,,0.74,0.38,0.97,,,,0.995,0.949,1.042,,,,"local","2,3"
2020-05-12,2020-05-28T17:15:00.000+02:00,,3904,10,3161,8,743,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80968,0.19032,0.4883,0.5117,,,,,,,46.0,,57687,1293,45396,977,12291,316,,,,,,,,,,,,,,,,,,,,,,,,,0.786936,0.213064,,,,,,,,,,,0.0077,,57688,1297,45396,977,12291,316,0.786936,0.213064,0.49,0.51,,,103,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,89,1,67,1,22,0,1,0,0,0,1,0,,,,887,1,,175,-10,,,3626,19,,,0.77,0.37,0.97,,,,0.993,0.947,1.04,,,,"local","3,4"
2020-05-13,2020-05-28T17:15:00.000+02:00,,3916,12,3162,1,753,10,,,,,,,,,,,,,,,,,,,,,,,,,0.80766,0.19234,0.4879,0.5121,,,,,,,46.0,,58727,1040,45848,452,12879,588,,,,,,,,,,,,,,,,,,,,,,,,,0.780697,0.219303,,,,,,,,,,,0.0105,,58835,1147,45848,452,12879,588,0.780697,0.219303,0.49,0.51,,,103,0,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,78,-11,67,0,11,-11,1,0,0,0,1,0,,,,895,8,,151,-24,,,3662,36,,,0.86,0.44,1.05,,,,0.995,0.948,1.042,,,,"local","1,2,3,4"
2020-05-14,2020-05-28T17:15:00.000+02:00,,3923,7,3175,13,748,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.80933,0.19067,0.4874,0.5126,,,,,,,46.0,,59987,1260,47106,1258,12881,2,,,,,,,,,,,,,,,,,,,,,,,,,0.78527,0.21473,,,,,,,,,,,0.0061,,59988,1153,47106,1258,12881,2,0.78527,0.21473,0.49,0.51,,,104,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,82,4,71,4,11,0,1,0,0,0,1,0,,,,898,3,,141,-10,,,3678,16,,,0.86,0.46,1.07,,,,0.997,0.95,1.044,,,,"local","2,3,4"
2020-05-15,2020-05-28T17:15:00.000+02:00,,3932,9,3179,4,751,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80891,0.19109,0.4873,0.5127,,,,,,,46.0,,60246,259,47405,299,12841,-40,,,,,,,,,,,,,,,,,,,,,,,,,0.786857,0.213143,,,,,,,,,,,0.0074,,61207,1219,47405,299,12841,-40,0.786857,0.213143,0.49,0.51,,,105,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,73,-9,58,-13,15,4,1,0,0,0,1,0,,,,900,2,,134,-7,,,3693,15,,,0.86,0.47,1.08,,,,,,,,,,"local","1,2,3,4"
2020-05-16,2020-05-28T17:15:00.000+02:00,,3945,13,3185,6,760,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80735,0.19265,0.4873,0.5127,,,,,,,46.0,,62153,1907,48168,763,13985,1144,,,,,,,,,,,,,,,,,,,,,,,,,0.774991,0.225009,,,,,,,,,,,0.0137,,62154,947,48168,763,13985,1144,0.774991,0.225009,0.49,0.51,,,106,1,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,63,-10,50,-8,13,-2,1,0,0,0,1,0,,,,900,0,,138,4,,,3701,8,,,0.93,0.55,1.16,,,,,,,,,,"local","2,3,4"
2020-05-17,2020-05-28T17:15:00.000+02:00,,3947,2,3190,5,757,-3,,,,,,,,,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4869,0.5131,,,,,,,46.0,,62260,107,49040,872,13220,-765,,,,,,,,,,,,,,,,,,,,,,,,,0.787665,0.212335,,,,,,,,,,,0.0189,,62260,106,49040,872,13220,-765,0.787665,0.212335,0.49,0.51,,,106,0,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,54,-9,46,-4,8,-5,1,0,0,0,1,0,,,,905,5,,127,-11,,,3714,13,,,0.9,0.53,1.13,,,,,,,,,,"local","4"
2020-05-18,2020-05-28T17:15:00.000+02:00,,3959,12,3201,11,757,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80874,0.19126,0.487,0.513,,,,,,,46.0,,63011,751,49620,580,13391,171,,,,,,,,,,,,,,,,,,,,,,,,,0.787482,0.212518,,,,,,,,,,,0.0145,,63085,825,49620,580,13391,171,0.787482,0.212518,0.49,0.51,,,108,2,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,60,6,50,4,10,2,1,0,0,0,1,0,,,,905,0,,134,7,,,3717,3,,,0.84,0.48,1.08,,,,,,,,,,"local","1,2,3,4"
2020-05-19,2020-05-28T17:15:00.000+02:00,,3971,12,3211,10,760,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80861,0.19139,0.4871,0.5129,,,,,,,46.0,,64018,1007,50324,704,13694,303,,,,,,,,,,,,,,,,,,,,,,,,,0.786091,0.213909,,,,,,,,,,,0.012,,64086,1001,50324,704,13694,303,0.786091,0.213909,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,57,-3,51,1,6,-4,1,0,0,0,1,0,,,,906,1,,131,-3,,,3732,15,,,0.86,0.54,1.14,,,,,,,,,,"local","2,3,4"
