"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_new_prop_positive","tests_residents_new_prop_positive","tests_lst_new_prop_positive","tests_tracing_new_prop_positive","tests_diagnostic_new_prop_positive","tests_airport_new_prop_positive","tests_lst_residents_new_prop_positive","tests_tracing_residents_new_prop_positive","tests_diagnostic_residents_new_prop_positive","tests_airport_residents_new_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccination_doses_received","vaccination_doses_received_new","vaccination_doses_administered","vaccination_doses_administered_new","vaccination_dose_1_administered","vaccination_dose_1_administered_new","vaccination_dose_2_administered","vaccination_dose_2_administered_new","vaccination_persons_complete","vaccination_persons_complete_new","flags"
2020-03-05,2020-10-20T17:30:00.000+02:00,,2,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6,29,5,10,1,,,,,,,,,,,,,,,,,,,,,,,,,0.757,0.243,,,,,,,,,,,0.16667,0.2,,,,,,,,,37,6,28,5,9,1,0.737,0.263,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,0,0,,0,2,1,,,,,,,,,,,,,,,,,""
2020-03-06,2020-10-20T17:30:00.000+02:00,,3,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9,35,6,13,3,,,,,,,,,,,,,,,,,,,,,,,,,0.739,0.261,,,,,,,,,,,0.11111,0.0,,,,,,,,,46,9,34,6,12,3,0.723,0.277,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,0,0,,0,3,1,,,,,,,,,,,,,,,,,""
2020-03-07,2020-10-20T17:30:00.000+02:00,,4,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,6,41,6,13,0,,,,,,,,,,,,,,,,,,,,,,,,,0.769,0.231,,,,,,,,,,,0.16667,0.16667,,,,,,,,,52,6,40,6,12,0,0.755,0.245,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,0,0,,0,4,1,,,,,,,,,,,,,,,,,""
2020-03-08,2020-11-10T17:20:00.000+01:00,,4,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,41,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,0.769,0.231,,,,,,,,,,,,,,,,,,,,,52,0,40,0,12,0,0.755,0.245,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,0,0,,0,4,0,,,,,,,,,,,,,,,,,""
2020-03-09,2020-10-20T17:30:00.000+02:00,,4,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,16,56,15,14,1,,,,,,,,,,,,,,,,,,,,,,,,,0.809,0.191,,,,,,,,,,,0.0,0.0,,,,,,,,,68,16,55,15,13,1,0.797,0.203,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,0,0,,0,4,0,,,0,,,,,,,,,,,,,,""
2020-03-10,2020-10-20T17:30:00.000+02:00,,4,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,25,77,21,18,4,,,,,,,,,,,,,,,,,,,,,,,,,0.817,0.183,,,,,,,,,,,0.0,0.0,,,,,,,,,93,25,76,21,17,4,0.809,0.191,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,3,3,,0,4,0,,,0,0,,,,,,,,,,,,,""
2020-03-11,2020-10-20T17:30:00.000+02:00,,6,2,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,51,111,34,35,17,,,,,,,,,,,,,,,,,,,,,,,,,0.7639,0.2361,,,,,,,,,,,0.03922,0.02941,,,,,,,,,144,51,110,34,34,17,0.7586,0.2414,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,3,0,,0,6,2,,,0,0,,,,,,,,,,,,,""
2020-03-12,2020-10-20T17:30:00.000+02:00,,21,15,17,13,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,199,282,171,63,28,,,,,,,,,,,,,,,,,,,,,,,,,0.8198,0.1802,,,,,,,,,,,0.07538,0.07602,,,,,,,,,343,199,281,171,62,28,0.8174,0.1826,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,4,1,,1,21,15,,,0,0,,,,,,,,,,,,,""
2020-03-13,2020-12-14T17:05:00.000+01:00,,45,24,39,22,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,205,465,183,85,22,,,,,,,,,,,,,,,,,,,,,,,,,0.8464,0.1536,,,,,,,,,,,0.11707,0.12022,,,,,,,,,547,204,463,182,84,22,0.8434,0.1566,,,,,1,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,7,3,,1,45,24,,,0,0,,,,,,,,,,,,,""
2020-03-14,2020-12-14T17:05:00.000+01:00,,66,21,57,18,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,107,557,92,100,15,,,,,,,,,,,,,,,,,,,,,,,,,0.8456,0.1544,,,,,,,,,,,0.19626,0.19565,,,,,,,,,653,106,554,91,99,15,0.843,0.157,,,,,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,7,0,,1,66,21,,,0,0,,,,,,,,,,,,,""
2020-03-15,2020-12-14T17:05:00.000+01:00,,66,0,57,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,25,575,18,107,7,,,,,,,,,,,,,,,,,,,,,,,,,0.8392,0.1608,,,,,,,,,,,0.0,0.0,,,,,,,,,677,24,571,17,106,7,0.8368,0.1632,,,,,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,,,0,0,,,,,7,0,,1,66,0,,,0,0,,,,,,,,,,,,,""
2020-03-16,2021-01-13T18:05:00.000+01:00,,99,33,89,32,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,427,933,358,176,69,,,,,,,,,,,,,,,,,,,,,,,,,0.83971,0.16029,,,,,,,,,,,0.07728,0.08939,,,,,,,,,1097,420,924,353,173,67,0.83818,0.16182,,,,,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,,,0,,0,,0,0,,,,3,11,4,0,4,98,32,88,,0,0,0,,,,,,,,,,,,""
2020-03-17,2021-02-05T17:15:00.000+01:00,,222,123,199,110,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785,676,1513,580,272,96,,,,,,,,,,,,,,,,,,,,,,,,,0.84954,0.15046,,,,,,,,,,,0.18195,0.18966,,,,,,,,,1747,650,1484,560,263,90,0.848,0.152,,,,,3,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,12,1,0,3,219,121,196,108,0,0,0,,,,,,,,,,,,""
2020-03-18,2021-02-04T17:10:00.000+01:00,,382,160,348,149,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742,957,2395,882,347,75,,,,,,,,,,,,,,,,,,,,,,,,,0.8762,0.1238,,,,,,,,,,,0.16719,0.16893,,,,,,,,,2698,951,2360,876,338,75,0.8732,0.1268,,,,,3,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,15,3,0,3,378,159,345,149,0,0,0,,,,,,,,,,,,""
2020-03-19,2021-02-04T17:10:00.000+01:00,,525,143,484,136,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,981,3296,901,427,80,,,,,,,,,,,,,,,,,,,,,,,,,0.88798,0.11202,,,,,,,,,,,0.14577,0.15094,,,,,,,,,3669,971,3252,892,417,79,0.88526,0.11474,,,,,4,1,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,15,0,0,2,520,142,480,135,0,0,0,,,,,,,,,,,,""
2020-03-20,2021-02-04T17:10:00.000+01:00,,700,175,653,169,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852,1129,4292,996,560,133,,,,,,,,,,,,,,,,,,,,,,,,,0.88738,0.11262,,,,,,,,,,,0.155,0.16968,,,,,,,,,4777,1108,4231,979,546,129,0.88453,0.11547,,,,,6,2,,,,,,,,,,,,,21,20,18,17,3,3,21,20,18,17,3,3,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,7,17,2,0,2,693,173,647,167,0,0,0,,,,,,,,,,,,""
2020-03-21,2021-02-04T17:10:00.000+01:00,,827,127,772,119,55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343,491,4730,438,613,53,,,,,,,,,,,,,,,,,,,,,,,,,0.88819,0.11181,,,,,,,,,,,0.25866,0.27169,,,,,,,,,5259,482,4661,430,598,52,0.88505,0.11495,,,,,7,1,,,,,,,,,,,,,62,41,56,38,6,3,62,41,56,38,6,3,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,7,18,1,8,2,819,126,765,118,0,0,0,,,,,,,,,,,,""
2020-03-22,2021-02-04T17:10:00.000+01:00,,848,21,793,21,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364,21,4751,21,613,0,,,,,,,,,,,,,,,,,,,,,,,,,0.88864,0.11136,,,,,,,,,,,1.0,1.0,,,,,,,,,5280,21,4682,21,598,0,0.88549,0.11451,,,,,7,0,,,,,,,,,,,,,65,3,63,7,2,-4,65,3,63,7,2,-4,0,0,0,0,0,0,,,3,3,0,0,3,3,,,,8,23,5,0,2,840,21,786,21,0,0,0,,,,,,,,,,,,""
2020-03-23,2021-02-04T17:10:00.000+01:00,,1090,242,1012,219,78,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6585,1221,5855,1104,730,117,,,,,,,,,,,,,,,,,,,,,,,,,0.89162,0.10838,,,,,,,,,,,0.1982,0.19837,,,,,,,,,6477,1197,5765,1083,712,114,0.88595,0.11405,,,,,7,0,,,,,,,,,,,,,73,8,71,8,2,0,73,8,71,8,2,0,0,0,0,0,0,0,,,5,2,0,0,5,2,,,,11,29,6,2,3,1082,242,1005,219,0,0,0,,,,,,,,,,,,""
2020-03-24,2021-02-04T17:10:00.000+01:00,,1283,193,1186,174,97,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7590,1005,6741,886,849,119,,,,,,,,,,,,,,,,,,,,,,,,,0.88998,0.11002,,,,,,,,,,,0.19204,0.19639,,,,,,,,,7452,975,6622,857,830,118,0.88206,0.11794,,,,,7,0,,,,,,,,,,,,,99,26,97,26,2,0,99,26,97,26,2,0,0,0,0,0,0,0,,,7,2,0,0,7,2,,,,13,31,2,4,3,1275,193,1179,174,0,0,0,,,,,,,,,,,,""
2020-03-25,2021-02-04T17:10:00.000+01:00,,1453,170,1335,149,118,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8618,1028,7641,900,977,128,,,,,,,,,,,,,,,,,,,,,,,,,0.88791,0.11209,,,,,,,,,,,0.16537,0.16556,,,,,,,,,8441,989,7485,863,956,126,0.87972,0.12028,,,,,9,2,,,,,,,,,,,,,142,43,128,31,14,12,142,43,128,31,14,12,0,0,0,0,0,0,,,7,0,0,0,7,0,,,,16,33,2,11,3,1440,165,1323,144,3,3,3,,,,,,,,,,,,""
2020-03-26,2021-02-05T17:15:00.000+01:00,,1716,263,1537,202,179,61,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.54,,,,,,,46.0,,14355,5737,12240,4599,2115,1138,,,,,,,,,,,,,,,,,,,,,,,,,0.858815,0.141185,,,,,,,,,,,0.04584,0.04392,,,,,,,,,13928,5487,11892,4407,2036,1080,0.852676,0.147324,,,,,9,0,,,,,,,,,80.0,,53.0,,140,-2,120,-8,20,6,140,-2,120,-8,20,6,0,0,0,0,0,0,,,6,-1,0,0,6,-1,,,,18,44,11,14,4,1702,262,1524,201,4,1,4,,,,,,,,,,,,""
2020-03-27,2021-02-05T17:15:00.000+01:00,,1913,197,1690,153,223,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15673,1318,13323,1083,2350,235,,,,,,,,,,,,,,,,,,,,,,,,,0.855635,0.144365,,,,,,,,,,,0.14947,0.14127,,,,,,,,,15166,1238,12904,1012,2262,226,0.85001,0.14999,,,,,14,5,,,,,,,,,,,,,148,8,128,8,20,0,148,8,128,8,20,0,0,0,0,0,0,0,,,6,0,0,0,6,0,,,,19,48,4,13,4,1881,179,1665,141,17,13,11,,,,,,,,,,,,""
2020-03-28,2021-02-04T17:10:00.000+01:00,,2040,127,1787,97,253,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16735,1062,14147,824,2588,238,,,,,,,,,,,,,,,,,,,,,,,,,0.851193,0.148807,,,,,,,,,,,0.11959,0.11772,,,,,,,,,16138,972,13653,749,2485,223,0.845426,0.154574,,,,,17,3,,,,,,,,,,,,,175,27,152,24,23,3,175,27,152,24,23,3,0,0,0,0,0,0,,,6,0,0,0,6,0,,,,21,55,7,9,5,1980,99,1743,78,42,25,27,,,,,,,,,,,,""
2020-03-29,2021-02-04T17:10:00.000+01:00,,2084,44,1820,33,264,11,,,,,,,,,,,,,,,,,,,,,,,,,0.87173,0.12827,,,,,,,,,,,17105,370,14420,273,2685,97,,,,,,,,,,,,,,,,,,,,,,,,,0.849295,0.150705,,,,,,,,,,,0.11892,0.12088,,,,,,,,,16459,321,13893,240,2566,81,0.843596,0.156404,,,,,21,4,,,,,,,,,,,,,181,6,160,8,21,-2,181,6,160,8,21,-2,0,0,0,0,0,0,,,6,0,0,0,6,0,,,,20,56,1,13,5,2000,20,1763,20,62,20,36,,,,,,,,,,,,""
2020-03-30,2021-02-04T17:10:00.000+01:00,,2256,172,1957,137,299,35,,,,,,,,,,,,,,,,,,,,,,,,,0.86455,0.13545,,,,,,,,,,,18451,1346,15496,1076,2955,270,,,,,,,,,,,,,,,,,,,,,,,,,0.846511,0.153489,,,,,,,,,,,0.12779,0.12732,,,,,,,,,17672,1213,14870,977,2802,236,0.841102,0.158898,,,,,22,1,,,,,,,,,,,,,174,-7,150,-10,24,3,174,-7,150,-10,24,3,0,0,0,0,0,0,,,6,0,0,0,6,0,,,,20,75,19,4,7,2171,171,1899,136,62,0,36,,,,,,,,,,,,""
2020-03-31,2021-02-04T17:10:00.000+01:00,,2368,112,2043,86,325,26,,,,,,,,,,,,,,,,,,,,,,,,,0.85899,0.14101,,,,,,,,,,,19682,1231,16432,936,3250,295,,,,,,,,,,,,,,,,,,,,,,,,,0.841452,0.158548,,,,,,,,,,,0.09098,0.09188,,,,,,,,,18786,1114,15714,844,3072,270,0.836146,0.163854,,,,,26,4,,,,,,,,,,,,,179,5,153,3,26,2,179,5,153,3,26,2,0,0,0,0,0,0,,,6,0,0,0,6,0,,,,20,91,16,21,9,2247,76,1958,59,94,32,59,,,,,,,,,,,,""
