"date","date_published","spatial_unit","cases","cases_lst","cases_residents","cases_nonresidents","cases_new","cases_lst_new","cases_residents_new","cases_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_age_mean","active","active_change","recovered","recovered_new","tests","tests_lst","tests_residents","tests_nonresidents","tests_new","tests_lst_new","tests_residents_new","tests_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tested_persons","tested_persons_residents","tested_persons_nonresidents","tested_persons_new","tested_persons_residents_new","tested_persons_nonresidents_new","tested_persons_residents_prop","tested_persons_nonresidents_prop","tested_persons_sex_f_prop","tested_persons_sex_m_prop","tested_persons_sex_x_prop","tested_persons_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f","deaths_sex_m","deaths_sex_x","deaths_sex_u","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_normal","hospital_intensive","hospital_total_transfer","hospital_normal_transfer","hospital_intensive_transfer","hospital_total_change","hospital_normal_change","hospital_intensive_change","hospital_total_transfer_change","hospital_normal_transfer_change","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number","reproduction_number_low","reproduction_number_high","state","flags"
2020-03-05,2020-04-29T17:30:00.000+02:00,,2,,,,1,,,,,,,,,,,,,,,37,,,,6,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,0,,,,,,,"import",""
2020-03-06,2020-04-29T17:30:00.000+02:00,,3,,,,1,,,,,,,,,,,,,,,46,,,,9,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,0,,,,,,,"import",""
2020-03-07,2020-04-29T17:30:00.000+02:00,,4,,,,1,,,,,,,,,,,,,,,52,,,,6,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,0,,,,,,,"import",""
2020-03-08,2020-06-26T17:15:00.000+02:00,,4,,,,0,,,,,,,,,,,,,,,52,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,0,,,,,,,,""
2020-03-09,2020-05-06T20:15:00.000+02:00,,4,,,,0,,,,,,,,,,,1,,0,,68,,,,16,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,0,,,,,,,"import",""
2020-03-10,2020-05-06T20:15:00.000+02:00,,4,,,,0,,,,,,,,,,,1,0,0,0,93,,,,25,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,0,,,,,,,,""
2020-03-11,2020-05-06T20:15:00.000+02:00,,6,,,,2,,,,,,,,,,,3,2,0,0,144,,,,51,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,0,,,,,,,"local",""
2020-03-12,2020-04-29T17:30:00.000+02:00,,21,,,,15,,,,,,,,,,,18,15,0,0,344,,,,200,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,1,,,,,,,"local",""
2020-03-13,2020-06-26T14:15:00.000+02:00,,45,,,,24,,,,,,,,,,,42,24,0,0,547,,,,203,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,1,,,,,,,"local",""
2020-03-14,2020-04-29T17:30:00.000+02:00,,66,,,,21,,,,,,,,,,,63,21,0,0,654,,,,107,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,1,,,,,,,"local",""
2020-03-15,2020-04-29T17:30:00.000+02:00,,66,,,,0,,,,,,,,,,,63,0,0,0,678,,,,24,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,,,0,,,,,,,,1,,,,,,,"local",""
2020-03-16,2020-06-26T14:15:00.000+02:00,,99,,,,33,,,,,,,,,,,99,36,0,0,1098,,,,420,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,,,,2,,,0,4,2.57,2.32,2.96,,,,"local",""
2020-03-17,2020-06-26T14:15:00.000+02:00,,221,,,,122,,,,,,,,,,,219,120,0,0,1748,,,,650,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,,0,3,2.67,2.3,2.78,,,,"local",""
2020-03-18,2020-06-26T14:15:00.000+02:00,,379,,,,158,,,,,,,,,,,377,158,0,0,2698,,,,950,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,6,,0,3,2.59,2.21,2.61,1.484,1.28,1.689,"local",""
2020-03-19,2020-06-26T14:15:00.000+02:00,,522,,,,143,,,,,,,,,,,519,142,0,0,3669,,,,971,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,,,,4,,,0,2,2.2,1.97,2.29,1.776,1.583,1.97,"local",""
2020-03-20,2020-06-26T14:15:00.000+02:00,,697,,,,175,,,,,,,,,,,692,173,0,0,4777,,,,1108,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,21,18,3,0,0,0,20,17,3,0,0,0,,,,5,,,0,2,1.93,1.6,1.93,1.697,1.522,1.871,"local",""
2020-03-21,2020-06-26T14:15:00.000+02:00,,824,,,,127,,,,,,,,,,,818,126,0,0,5259,,,,482,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,62,56,6,0,0,0,41,38,3,0,0,0,,,,6,,,8,2,1.81,1.61,1.91,1.691,1.528,1.855,"local",""
2020-03-22,2020-06-26T14:15:00.000+02:00,,845,,,,21,,,,,,,,,,,839,21,0,0,5280,,,,21,,,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,65,63,2,3,0,3,3,7,-4,3,0,3,,,,7,,,0,2,1.76,1.54,1.82,1.644,1.488,1.801,"local",""
2020-03-23,2020-06-26T14:15:00.000+02:00,,1087,,,,242,,,,,,,,,,,1081,242,0,0,6477,,,,1197,,,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,73,71,2,5,0,5,8,8,0,2,0,2,,,,10,,,2,3,1.41,1.29,1.55,1.636,1.471,1.801,"local",""
2020-03-24,2020-06-26T14:15:00.000+02:00,,1280,,,,193,,,,,,,,,,,1274,193,0,0,7453,,,,976,,,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,99,97,2,7,0,7,26,26,0,2,0,2,,,,12,,,4,3,1.34,1.12,1.38,1.467,1.326,1.607,"local",""
2020-03-25,2020-06-26T14:15:00.000+02:00,,1450,,,,170,,,,,,,,,,,1439,165,3,3,8440,,,,987,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,142,128,14,7,0,7,43,31,12,0,0,0,,,,14,,,11,3,1.22,1.07,1.33,1.419,1.28,1.559,"local",""
2020-03-26,2020-06-26T14:15:00.000+02:00,,1713,,,,263,,,,,,0.46,0.54,,,46.0,1700,261,4,1,13925,,,,5485,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,80.0,,53.0,,140,120,20,6,0,6,-2,-8,6,-1,0,-1,,,,16,40,,14,4,1.14,0.99,1.25,1.108,0.972,1.243,"local",""
2020-03-27,2020-06-26T14:15:00.000+02:00,,1909,,,,196,,,,,,,,,,,1878,178,17,13,15163,,,,1238,,,,,,,,,,,,,,,,,,,,,,14,5,,,,,,,,,,,,,,,,,148,128,20,6,0,6,8,8,0,0,0,0,,,,18,,,13,4,1.02,0.88,1.14,1.151,1.012,1.29,"local",""
2020-03-28,2020-06-26T14:15:00.000+02:00,,2036,,,,127,,,,,,,,,,,1977,99,42,25,16135,,,,972,,,,,,,,,,,,,,,,,,,,,,17,3,,,,,,,,,,,,,,,,,175,152,23,6,0,6,27,24,3,0,0,0,,,,19,,,9,5,0.9,0.73,1.0,1.337,1.224,1.451,"local",""
2020-03-29,2020-06-26T14:15:00.000+02:00,,2080,,1733,255,44,,,,0.87173,0.12827,,,,,,1997,20,62,20,16456,,,,321,,,,,,,,,,,,,,,,,,,,,,21,4,,,,,,,,,,,,,,,,,181,160,21,6,0,6,6,8,-2,0,0,0,,,,19,80,,13,5,0.88,0.71,0.98,1.26,1.162,1.358,"local","1"
2020-03-30,2020-06-26T14:15:00.000+02:00,,2251,,1883,295,171,,150,40,0.86455,0.13545,,,,,,2167,170,62,0,17669,,,,1213,,,,,,,,,,,,,,,,,,,,,,22,1,,,,,,,,,,,,,,,,,180,156,24,6,0,6,-1,-4,3,0,0,0,,,,19,,,4,7,0.98,0.85,1.12,1.203,1.111,1.296,"local","1,2"
2020-03-31,2020-06-26T14:15:00.000+02:00,,2363,,1992,327,112,,109,32,0.85899,0.14101,,,,,,2243,76,94,32,18783,,,,1114,,,,,,,,,,,,,,,,,,,,,,26,4,,,,,,,,,,,,,,,,,189,163,26,6,0,6,9,7,2,0,0,0,,,,20,,,21,9,0.94,0.8,1.07,1.193,1.117,1.27,"local","1,2"
2020-04-01,2020-06-26T14:15:00.000+02:00,,2554,,2099,388,191,,107,61,0.84399,0.15601,,,,,,2330,87,197,103,20193,,,,1410,,,,,,,,,,,,,,,,,,,,,,27,1,,,,,,,,,,,,,,,,,193,166,27,6,0,6,4,3,1,0,0,0,,,,20,,,26,10,0.78,0.62,0.9,1.134,1.063,1.205,"local","1,2"
2020-04-02,2020-06-26T14:15:00.000+02:00,,2683,,2201,411,129,,102,23,0.84265,0.15735,0.49,0.51,,,46.0,2314,-16,341,144,21617,,17925,3538,1424,,,,0.835158,0.164842,,,,,,,,,,,,,,,,,28,1,1,,,,,,,,,,,,,86.0,,,214,184,30,10,0,10,21,18,3,4,0,4,,,,19,174,,31,10,0.81,0.64,0.92,1.144,1.077,1.211,"local","1,2,5"
2020-04-03,2020-06-26T14:15:00.000+02:00,,2800,,2291,438,117,,90,27,0.8395,0.1605,0.49,0.51,,,46.0,2297,-17,474,133,22960,,18966,3827,1343,,1041,289,0.832098,0.167902,,,,,,,,,,,,,,,,,29,1,1,0,,,,,,,,,,,,86.0,,,218,183,35,10,0,10,4,-1,5,0,0,0,,,,18,190,16,32,12,0.87,0.67,0.96,1.101,1.038,1.164,"local","1,5,6"
2020-04-04,2020-06-26T14:15:00.000+02:00,,2871,,2351,453,71,,60,15,0.83845,0.16155,0.49,0.51,,,46.0,2201,-96,636,162,23834,,19689,3998,874,,723,171,0.831215,0.168785,,,,,,,,,,,,,,,,,34,5,1,0,,,,,,,,,,,,86.0,,,223,190,33,10,0,10,5,7,-2,0,0,0,,,,17,241,51,44,13,0.89,0.69,0.98,1.092,1.031,1.152,"local","1,2,5,6"
2020-04-05,2020-06-26T14:15:00.000+02:00,,2910,,2384,459,39,,33,6,0.83855,0.16145,0.49,0.51,,,46.0,2119,-82,755,119,24454,,20112,4179,620,,423,181,0.827961,0.172039,,,,,,,,,,,,,,,,,36,2,1,0,,,,,,,,,,,,86.0,,,210,177,33,10,0,10,-13,-13,0,0,0,0,,,,16,253,12,15,14,0.7,0.56,0.85,1.094,1.035,1.153,"local","1,5,6"
2020-04-06,2020-06-26T14:15:00.000+02:00,,2987,,2478,492,77,,94,33,0.83434,0.16566,0.4973,0.5027,,,46.0,2178,59,771,16,25482,,21209,4493,1028,,1097,314,0.825189,0.174811,,,,,,,,,,,,,,,,,38,2,1,0,,,,,,,,,,,,86.0,,,211,180,31,10,0,10,1,3,-2,0,0,0,,,,15,310,57,43,13,0.67,0.48,0.78,1.093,1.035,1.151,"local","1,2,5,6"
2020-04-07,2020-06-26T14:15:00.000+02:00,,3074,,2524,510,87,,46,18,0.83191,0.16809,0.496,0.504,,,46.0,2039,-139,992,221,26612,,21892,4681,1130,,683,188,0.823844,0.176156,,,,,,,,,,,,,,,,,43,5,1,0,,,,,,,,,,,,86.0,,,210,179,31,10,0,10,-1,-1,0,0,0,0,,,,15,354,44,40,13,0.74,0.53,0.84,1.076,1.021,1.131,"local","1,2,5,6"
2020-04-08,2020-06-26T14:15:00.000+02:00,,3154,,2594,521,80,,70,11,0.83274,0.16726,0.496,0.504,,,46.0,1934,-105,1174,182,27623,,22650,4871,1011,,758,190,0.823008,0.176992,,,,,,,,,,,,,,,,,46,3,1,0,,,,,,,,,,,84.0,87.0,,,222,189,33,10,0,10,12,10,2,0,0,0,,,,14,374,20,28,13,0.67,0.46,0.78,1.052,0.999,1.105,"local","1,2,5,6"
2020-04-09,2020-06-26T14:15:00.000+02:00,,3225,,2644,579,71,,50,58,0.82035,0.17965,0.495,0.505,,,46.0,1845,-89,1331,157,28497,,23211,5062,874,,561,191,0.82096,0.17904,,,,,,,,,,,,,,,,,49,3,1,0,,,,,,,,,,,,87.0,,,214,185,29,10,0,10,-8,-4,-4,0,0,0,,,,13,412,38,22,13,0.62,0.41,0.74,1.05,0.997,1.102,"local","1,2,5,6"
2020-04-10,2020-06-26T14:15:00.000+02:00,,3273,,2679,591,48,,35,12,0.81927,0.18073,0.495,0.505,,,46.0,1657,-188,1561,230,29185,,23724,5241,688,,513,179,0.819057,0.180943,,,,,,,,,,,,,,,,,55,6,1,0,,,,,,,,,,,,87.0,,,214,186,28,10,0,10,0,1,-1,0,0,0,,,,12,444,32,43,13,0.64,0.43,0.77,1.078,1.026,1.129,"local","1,2,5,6"
2020-04-11,2020-06-26T14:15:00.000+02:00,,3285,,2685,596,12,,6,5,0.81835,0.18165,0.495,0.505,,,46.0,1486,-171,1741,180,29520,,23873,5292,335,,149,51,0.81855,0.18145,,,,,,,,,,,,,,,,,58,3,1,0,,,,,,,,,,,,85.0,,,202,172,30,10,0,10,-12,-14,2,0,0,0,,,,12,465,21,35,12,0.46,0.27,0.61,1.036,0.985,1.086,"local","1,2,5,6"
2020-04-12,2020-06-26T14:15:00.000+02:00,,3304,,2694,598,19,,9,2,0.81835,0.18165,0.495,0.505,,,46.0,1382,-104,1860,119,29736,,24000,5315,216,,127,23,0.818694,0.181306,,,,,,,,,,,,,,,,,62,4,1,0,,,,,,,,,,,,85.0,,,214,183,31,10,0,9,12,11,1,0,0,-1,,,,11,467,2,7,11,0.57,0.38,0.74,1.013,0.963,1.063,"local","1,2,5,6"
2020-04-13,2020-06-26T14:15:00.000+02:00,,3307,,2707,600,3,,13,2,0.81857,0.18143,0.495,0.505,,,46.0,1344,-38,1898,38,29794,,24177,5346,58,,177,31,0.818921,0.181079,,,,,,,,,,,,,,,,,65,3,1,0,,,,,,,,,,,,85.0,,,194,161,33,9,0,9,-20,-22,2,-1,0,0,,,,9,486,19,17,11,0.64,0.44,0.81,1.015,0.965,1.065,"local","2,5,6"
2020-04-14,2020-06-26T14:15:00.000+02:00,,3383,,2760,613,76,,53,13,0.81826,0.18174,0.495,0.505,,,46.0,1254,-90,2061,163,31237,,25060,5663,1443,,883,317,0.815676,0.184324,,,,,,,,,,,,,,,,,68,3,1,0,,,,,,,,,,,,84.0,,,197,163,34,9,0,9,3,2,1,0,0,0,,,,9,526,40,21,12,0.55,0.27,0.65,1.016,0.966,1.065,"local","1,2,5,6"
2020-04-15,2020-06-26T14:15:00.000+02:00,,3433,,2830,614,50,,70,1,0.82172,0.17828,0.494,0.506,,,46.0,1190,-64,2175,114,32080,,25797,5863,843,,737,200,0.814814,0.185186,,,,,,,,,,,,,,,,,68,0,1,0,0.65,,,,,,0.43,0.57,,,83.0,85.0,53.0,96.0,179,144,35,9,0,9,-18,-19,1,0,0,0,,,,8,552,26,38,13,0.57,0.41,0.8,1.038,0.989,1.087,"local","1,2,5,6"
2020-04-16,2020-06-26T14:15:00.000+02:00,,3477,,2858,622,44,,28,8,0.82126,0.17874,0.495,0.505,,,46.0,1047,-143,2359,184,32967,,26395,5999,887,,598,136,0.814811,0.185189,,,,,,,,,,,,,,,,,71,3,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,189,157,32,9,0,9,10,13,-3,0,0,0,,,,9,579,27,21,14,0.68,0.46,0.86,1.045,0.996,1.093,"local","1,2,5,6"
2020-04-17,2020-06-26T14:15:00.000+02:00,,3532,,2907,630,55,,49,8,0.82188,0.17812,0.493,0.507,,,46.0,982,-65,2479,120,33919,,27102,6150,952,,707,151,0.815049,0.184951,,,,,,,,,,,,,,,,,71,0,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,171,141,30,9,0,9,-18,-16,-2,0,0,0,,,,9,601,22,22,13,0.76,0.54,0.94,1.025,0.978,1.073,"local","1,2,5,6"
2020-04-18,2020-06-26T14:15:00.000+02:00,,3551,,2917,633,19,,10,3,0.82169,0.17831,0.493,0.507,,,46.0,881,-101,2596,117,34434,,27429,6237,515,,327,87,0.814739,0.185261,,,,,,,,,,,,,,,,,74,3,1,0,0.6,,,,,,0.467,0.533,,,,85.0,,,183,152,31,9,0,9,12,11,1,0,0,0,,,,9,627,26,24,13,0.93,0.69,1.09,1.032,0.984,1.079,"local","1,2,5,6"
2020-04-19,2020-06-26T14:15:00.000+02:00,,3559,,2921,637,8,,4,4,0.82097,0.17903,0.493,0.507,,,46.0,816,-65,2668,72,34570,,27532,6266,136,,103,29,0.814604,0.185396,,,,,,,,,,,,,,,,,75,1,1,0,0.68,,,,,,0.453,0.547,,,,85.0,,,178,148,30,8,0,9,-5,-4,-1,-1,0,0,,,,9,637,10,26,13,0.88,0.61,1.01,1.015,0.967,1.062,"local","1,5,6"
2020-04-20,2020-06-26T14:15:00.000+02:00,,3590,,2951,667,31,,30,30,0.81564,0.18436,0.491,0.509,,,46.0,797,-19,2715,47,35537,,28380,6582,967,,848,316,0.811738,0.188262,,,,,,,,,,,,,,,,,78,3,1,0,0.679,,,,,,0.449,0.551,,,83.0,85.0,,,180,149,31,7,0,8,2,1,1,-1,0,-1,,,,12,670,33,16,14,0.7,0.49,0.89,1.014,0.967,1.061,"local","1,2,5,6"
2020-04-21,2020-06-26T14:15:00.000+02:00,,3638,,2973,681,48,,22,14,0.81363,0.18637,0.489,0.511,,,46.0,762,-35,2796,81,36395,,29232,6855,858,,852,273,0.810042,0.189958,,,,,,,,,,,,,,,,,80,2,1,0,0.654,,,,,,0.432,0.568,,,83.0,85.0,,,178,147,31,7,0,7,-2,-2,0,0,0,-1,,,,11,711,41,34,12,0.74,0.5,0.91,1.03,0.983,1.077,"local","1,2,5,6"
2020-04-22,2020-06-26T14:15:00.000+02:00,,3656,,2979,686,18,,6,5,0.81282,0.18718,0.489,0.511,,,46.0,698,-64,2877,81,37526,,29836,7005,1131,,604,150,0.809859,0.190141,,,,,,,,,,,,,,,,,81,1,1,0,0.659,,,,,,0.44,0.56,,,83.0,85.0,,,171,143,28,6,0,7,-7,-4,-3,-1,0,0,,,,12,728,17,27,12,0.62,0.38,0.8,1.013,0.966,1.059,"local","1,2,5,6"
2020-04-23,2020-06-26T14:15:00.000+02:00,,3676,,2998,697,20,,19,11,0.81137,0.18863,0.49,0.51,,,46.0,637,-61,2955,78,38242,,30414,7368,716,,578,363,0.804987,0.195013,,,,,,,,,,,,,,,,,84,3,1,0,0.667,,,,,,0.453,0.547,,,83.0,85.0,,,157,133,24,5,0,6,-14,-10,-4,-1,0,-1,,,,11,760,32,,11,0.68,0.45,0.88,1.006,0.96,1.053,"local","1,2,5,6"
2020-04-24,2020-06-26T14:15:00.000+02:00,,3708,,3007,704,32,,9,7,0.81029,0.18971,0.49,0.51,,,46.0,602,-35,3021,66,39467,,31067,7447,1225,,653,79,0.806642,0.193358,,,,,,,,,,,,,,,,,85,1,1,0,0.655,,,,,,0.442,0.558,,,84.0,85.0,,,154,129,25,5,0,5,-3,-4,1,0,0,-1,,,,11,780,20,,11,0.73,0.46,0.9,1.009,0.962,1.055,"local","1,2,5,6"
2020-04-25,2020-06-26T14:15:00.000+02:00,,3723,,3017,706,15,,10,2,0.81037,0.18963,0.49,0.51,,,46.0,556,-46,3079,58,40065,,31452,7551,598,,385,104,0.8064,0.1936,,,,,,,,,,,,,,,,,88,3,1,0,0.667,,,,,,0.473,0.527,,,83.0,85.0,,,142,119,23,5,0,5,-12,-10,-2,0,0,0,,,,11,788,8,,11,0.62,0.34,0.78,1.004,0.957,1.05,"local","2,5,6"
2020-04-26,2020-06-26T14:15:00.000+02:00,,3729,,3020,709,6,,3,3,0.80987,0.19013,0.49,0.51,,,46.0,546,-10,3095,16,40166,,31516,7589,101,,64,38,0.805933,0.194067,,,,,,,,,,,,,,,,,88,0,1,0,0.674,,,,,,0.438,0.562,,,83.0,84.0,,,141,121,20,5,0,5,-1,2,-3,0,0,0,,,,11,790,2,,11,0.59,0.33,0.78,1.005,0.959,1.051,"local","5,6"
2020-04-27,2020-06-26T14:15:00.000+02:00,,3741,,3034,707,12,,14,-2,0.81101,0.18899,0.49,0.51,,,46.0,537,-9,3115,20,40863,,31954,7787,697,,438,198,0.804056,0.195944,,,,,,,,,,,,,,,,,89,1,1,0,0.663,,,,,,0.438,0.562,,,83.0,84.5,,,132,112,20,5,0,5,-9,-9,0,0,0,0,,,,9,804,14,,11,0.64,0.34,0.82,1.004,0.958,1.05,"local","5,6"
2020-04-28,2020-06-26T14:15:00.000+02:00,,3774,,3050,719,33,,16,12,0.80923,0.19077,0.49,0.51,,,46.0,557,20,3128,13,42485,,32569,9189,1622,,615,1402,0.779946,0.220054,,,,,,,,,,,,,,,,,89,0,1,0,0.663,,,,,,0.438,0.562,,,83.0,84.0,,,137,115,22,3,0,3,5,3,2,-2,0,-2,,,,9,810,6,,13,0.62,0.33,0.81,1.014,0.968,1.06,"local","1,2,5,6"
2020-04-29,2020-06-26T14:15:00.000+02:00,,3790,,3062,722,16,,12,3,0.8092,0.1908,0.489,0.511,,,46.0,492,-65,3208,80,44193,,33257,9386,1708,,688,197,0.779894,0.220106,,,,,,,,,,,,,,,,,90,1,1,0,0.656,,,,,,0.433,0.567,,,83.0,84.5,,,125,101,24,3,0,3,-12,-14,2,0,0,0,,,,7,829,19,,12,0.64,0.33,0.82,1.0,0.954,1.046,"local","1,2,5,6"
